"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 12 18:30:54 CST 2021","Tue Jan 12 18:30:54 CST 2021","47","testcase","test_excel_case","TestExcel","","","test061实时告警类名称精确查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetMonitorIndexFormulaList<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 3}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'MonitorIndexFormulaList': [{'ClassType': 0, 'Ext': '{""StartTime"":""00:00:00"",""EndTime"":""23:59:59"",""EndDate"":""same""}', 'ID': 1, 'SystemId': 1, 'SystemName': '配电自动化', 'FormulaName': '配电自动化(1)1设备1：越下限', 'AnalyzeType': 5, 'AnalyzeName': '实时告警类', 'SourceID': '1', 'DeviceName': '1设备1：', 'IndexType': 405, 'IndexName': '越下限', 'IndexFormula': 'YC_20002000=10', 'FormulaParam': '0', 'IsExeute': 1, 'Description': '测试告警', 'isPushEAM': 0, 'BounceTime': 15}, {'ClassType': 0, 'Ext': '{""StartTime"":""00:00:00"",""EndTime"":""23:59:59"",""EndDate"":""same""}', 'ID': 2, 'SystemId': 1, 'SystemName': '配电自动化', 'FormulaName': '配电自动化(1)1设备1：越上限', 'AnalyzeType': 5, 'AnalyzeName': '实时告警类', 'SourceID': '1', 'DeviceName': '1设备1：', 'IndexType': 405, 'IndexName': '越下限', 'IndexFormula': 'YC_20002000=10', 'FormulaParam': '0', 'IsExeute': 1, 'Description': '测试告警', 'isPushEAM': 0, 'BounceTime': 15}, {'ClassType': 0, 'Ext': '{""StartTime"":""00:00:00"",""EndTime"":""23:59:59"",""EndDate"":""same""}', 'ID': 3, 'SystemId': 1, 'SystemName': '配电自动化', 'FormulaName': '配电自动化(1)1设备1：告警事件', 'AnalyzeType': 5, 'AnalyzeName': '实时告警类', 'SourceID': '1', 'DeviceName': '1设备1：', 'IndexType': 401, 'IndexName': '告警事件', 'IndexFormula': 'YC_20002000=10', 'FormulaParam': '0', 'IsExeute': 1, 'Description': '测试告警', 'isPushEAM': 0, 'BounceTime': 15}], 'Page': {'Current': 1, 'Total': 3}, 'ActionInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447454992+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}}"
"passed","Tue Jan 12 18:30:40 CST 2021","Tue Jan 12 18:30:40 CST 2021","125","testcase","test_excel_case","TestExcel","","","test018智能照明有效设备名称查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetSampleDeviceAndPoint<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 1}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': '', 'ExtendContent': None}, 'Page': {'Current': 1, 'Total': 1}, 'list': [{'DeviceId': 11, 'CName': '1设备11：', 'subSystem': '智能照明', 'tableList': [{'tableName': '模拟量表', 'tableNo': 18, 'recordList': [{'recordName': '模拟量点1', 'recordId': 20022000}, {'recordName': '模拟量点2', 'recordId': 20022001}, {'recordName': '模拟量点3', 'recordId': 20022002}, {'recordName': '模拟量点4', 'recordId': 20022003}, {'recordName': '模拟量点5', 'recordId': 20022004}]}, {'tableName': '脉冲量表', 'tableNo': 20, 'recordList': [{'recordName': '脉冲量点1', 'recordId': 20022000}, {'recordName': '脉冲量点2', 'recordId': 20022001}, {'recordName': '脉冲量点3', 'recordId': 20022002}, {'recordName': '脉冲量点4', 'recordId': 20022003}, {'recordName': '脉冲量点5', 'recordId': 20022004}]}]}]}}"
"passed","Tue Jan 12 18:31:00 CST 2021","Tue Jan 12 18:31:00 CST 2021","31","testcase","test_excel_case","TestExcel","","","test099组地址重复，新增失败","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddGroupAddrInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Success': False, 'ExceptionMsg': '组地址名称为：组地址1--已经配置该组地址'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'Success': False, 'ExceptionMsg': '组地址名称为：组地址1--已经配置该组地址', 'ExtendContent': None, 'IsExistsDevice': True, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447460367+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}"
"passed","Tue Jan 12 18:31:02 CST 2021","Tue Jan 12 18:31:02 CST 2021","78","testcase","test_excel_case","TestExcel","","","test132新增联动场景(下发遥控命令)","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddLinkageConfig<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ExceptionMeg': '保存成功!'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': '保存成功!'}}"
"passed","Tue Jan 12 18:31:02 CST 2021","Tue Jan 12 18:31:02 CST 2021","63","testcase","test_excel_case","TestExcel","","","test125停用场景","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=Updateimplement<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ExceptionMeg': '操作成功!'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': '操作成功!'}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","109","testcase","test_excel_case","TestExcel","","","test077新增公式(系统联动2)","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>IsSucess': True<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': ''}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","47","testcase","test_excel_case","TestExcel","","","test080公式重复，新增失败","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>IsSucess': False<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': False, 'TreeName': None, 'ExceptionMeg': ""系统检测到重复提交\r\n公式名称为'配电自动化系统联动'公式是否有此类指标公式配置数据\r\n或者对象ID和指标是否重复\r\n""}}"
"passed","Tue Jan 12 18:31:02 CST 2021","Tue Jan 12 18:31:02 CST 2021","40","testcase","test_excel_case","TestExcel","","","test129获取工程信息(下发控制命令)","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetProject<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ResultGeneralList': [{'Id': 1, 'CName': '我的工程'}]<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ResultGeneralList': [{'Id': 1, 'CName': '我的工程'}], 'ActionInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447462615+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}}"
"passed","Tue Jan 12 18:31:02 CST 2021","Tue Jan 12 18:31:02 CST 2021","79","testcase","test_excel_case","TestExcel","","","test134新增联动场景(下发摇调命令)","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddLinkageConfig<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ExceptionMeg': '保存成功!'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': '保存成功!'}}"
"passed","Tue Jan 12 18:30:53 CST 2021","Tue Jan 12 18:30:53 CST 2021","281","testcase","test_excel_case","TestExcel","","","test049选中导出告警记录","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=ExportSelectedAlarms<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ErrorCode': 0, 'Success': True<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': 'temp_file/20210112183053/告警记录.xls', 'ActionName': '导出告警', 'ActionUser': None, 'ActionTime': '/Date(1610447453726+0800)/', 'LogType': 0, 'ActionDateTime': '/Date(1610447453726+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}"
"passed","Tue Jan 12 18:31:00 CST 2021","Tue Jan 12 18:31:00 CST 2021","62","testcase","test_excel_case","TestExcel","","","test100组地址新增成功","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddGroupAddrInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Success': True, 'ExceptionMsg': '操作成功!请重启服务'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'Success': True, 'ExceptionMsg': '操作成功!请重启服务', 'ExtendContent': None, 'IsExistsDevice': True, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447460445+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","94","testcase","test_excel_case","TestExcel","","","test078新增公式(告警联动)","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font><Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': ''}}"
"passed","Tue Jan 12 18:30:57 CST 2021","Tue Jan 12 18:30:59 CST 2021","1891","testcase","test_excel_case","TestExcel","","","test096数据源配置，获取场站","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=ser-GetDataSource<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font><root label='数据来源列表'/<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': '<?xml version=""1.0"" encoding=""UTF-8""?>\r\n<root label=\'数据来源列表\'/>\r\n'}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","94","testcase","test_excel_case","TestExcel","","","test084修改公式","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=UpdateMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>IsSucess': True<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': ''}}"
"passed","Tue Jan 12 18:30:48 CST 2021","Tue Jan 12 18:30:49 CST 2021","1031","testcase","test_excel_case","TestExcel","","","test030查询通讯状态为离线的测量设备","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetDevStateBySysAndName<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 15}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': '', 'ExtendContent': None}, 'Page': {'Current': 1, 'Total': 15}, 'totalRun': 0, 'TotalBreakDown': 0, 'TotalOnline': 0, 'TotalOffline': 0, 'list': [{'ID': 4, 'DevName': '1设备4：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '离线', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室'}, {'ID': 6, 'DevName': '1设备6：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '离线', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室'}, {'ID': 8, 'DevName': '1设备8：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '--', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室/108室'}, {'ID': 9, 'DevName': '1设备9：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '--', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室/108室/109室'}, {'ID': 10, 'DevName': '1设备10：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '--', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室/108室/109室/110室'}, {'ID': 11, 'DevName': '1设备11：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '--', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室/108室/109室/110室/111室'}, {'ID': 12, 'DevName': '1设备12：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '--', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室/108室/109室/110室/111室/112室'}, {'ID': 13, 'DevName': '1设备13：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '--', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室/108室/109室/110室/111室/112室/113室'}, {'ID': 14, 'DevName': '1设备14：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '--', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室/108室/109室/110室/111室/112室/113室/114室'}, {'ID': 15, 'DevName': '1设备15：', 'StationName': '前置厂站1', 'SysName': '全系统', 'On_OffState': '--', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室/108室/109室/110室/111室/112室/113室/114室/115室'}]}}"
"passed","Tue Jan 12 18:30:39 CST 2021","Tue Jan 12 18:30:39 CST 2021","62","testcase","test_excel_case","TestExcel","","","test006无效数据进行查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetReportInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>PageInfo': {'Current': 1, 'Total': 0}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': None, 'ActionName': None, 'ActionUser': None, 'ActionTime': '/Date(1610447439257+0800)/', 'LogType': 0, 'ActionDateTime': '/Date(1610447439257+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'ReportList': [], 'PageInfo': {'Current': 1, 'Total': 0}}}"
"passed","Tue Jan 12 18:30:49 CST 2021","Tue Jan 12 18:30:50 CST 2021","1109","testcase","test_excel_case","TestExcel","","","test031查询系统模块为变配电的在线测量设备","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetDevStateBySysAndName<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 5}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': '', 'ExtendContent': None}, 'Page': {'Current': 1, 'Total': 5}, 'totalRun': 0, 'TotalBreakDown': 0, 'TotalOnline': 0, 'TotalOffline': 0, 'list': [{'ID': 1, 'DevName': '1设备1：', 'StationName': '前置厂站1', 'SysName': '配电自动化', 'On_OffState': '在线', 'RunState': None, 'DevideSapce': '101室'}, {'ID': 2, 'DevName': '1设备2：', 'StationName': '前置厂站1', 'SysName': '配电自动化', 'On_OffState': '在线', 'RunState': None, 'DevideSapce': '101室/102室'}, {'ID': 3, 'DevName': '1设备3：', 'StationName': '前置厂站1', 'SysName': '配电自动化', 'On_OffState': '在线', 'RunState': None, 'DevideSapce': '101室/102室/103室'}, {'ID': 5, 'DevName': '1设备5：', 'StationName': '前置厂站1', 'SysName': '配电自动化', 'On_OffState': '在线', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室'}, {'ID': 7, 'DevName': '1设备7：', 'StationName': '前置厂站1', 'SysName': '配电自动化', 'On_OffState': '在线', 'RunState': None, 'DevideSapce': '101室/102室/103室/104室/105室/106室/107室'}]}}"
"passed","Tue Jan 12 18:30:55 CST 2021","Tue Jan 12 18:30:55 CST 2021","47","testcase","test_excel_case","TestExcel","","","test069设备指标类名称精确查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetMonitorIndexFormulaList<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>SystemName': '配电自动化', 'FormulaName': '智能照明3(CODE1-13)总供冷量(kW)'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'MonitorIndexFormulaList': [{'ClassType': 0, 'Ext': '', 'ID': 4, 'SystemId': 1, 'SystemName': '配电自动化', 'FormulaName': '智能照明3(CODE1-13)总供冷量(kW)', 'AnalyzeType': 2, 'AnalyzeName': '设备指标类', 'SourceID': 'CODE1-13', 'DeviceName': '智能照明3', 'IndexType': 1, 'IndexName': '总供冷量(kW)', 'IndexFormula': 'YC_20026000=10', 'FormulaParam': '0', 'IsExeute': 1, 'Description': '', 'isPushEAM': 0, 'BounceTime': 0}, {'ClassType': 0, 'Ext': '', 'ID': 5, 'SystemId': 1, 'SystemName': '配电自动化', 'FormulaName': '智能照明6(CODE1-16)总供冷量(kW)', 'AnalyzeType': 2, 'AnalyzeName': '设备指标类', 'SourceID': 'CODE1-16', 'DeviceName': '智能照明6', 'IndexType': 2, 'IndexName': '总排热量(kW)', 'IndexFormula': 'YC_20026000=10', 'FormulaParam': '0', 'IsExeute': 1, 'Description': '', 'isPushEAM': 0, 'BounceTime': 0}], 'Page': {'Current': 1, 'Total': 2}, 'ActionInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447455601+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}}"
"passed","Tue Jan 12 18:30:57 CST 2021","Tue Jan 12 18:30:57 CST 2021","47","testcase","test_excel_case","TestExcel","","","test095查询不存在的组地址","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetGroupAddrInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 0}, 'CurrentMaxId': 3<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'GroupAddrList': [], 'ActionInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447457367+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'Page': {'Current': 1, 'Total': 0}, 'CurrentMaxId': 3}}"
"passed","Tue Jan 12 18:30:38 CST 2021","Tue Jan 12 18:30:38 CST 2021","47","testcase","test_excel_case","TestExcel","","","test001首页选择“新增报表”","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetReportStation<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>DateInfoList': [{'Id': 1, 'CName': '前置厂站1', 'IsChoice': 0}]<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': '', 'ActionName': None, 'ActionUser': None, 'ActionTime': '/Date(1610447438898+0800)/', 'LogType': 0, 'ActionDateTime': '/Date(1610447438898+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'DateInfoList': [{'Id': 1, 'CName': '前置厂站1', 'IsChoice': 0}]}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","32","testcase","test_excel_case","TestExcel","","","test086获取超时配置信息","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetMonitorTimeoutList<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>{'SysNo': 1, 'ModularId': 1, 'OperationId': 1, 'Seconds': 15}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'MonitorTimeoutList': [{'SysNo': 1, 'ModularId': 1, 'OperationId': 1, 'Seconds': 15}, {'SysNo': 2, 'ModularId': 1, 'OperationId': 2, 'Seconds': 15}, {'SysNo': 3, 'ModularId': 1, 'OperationId': 3, 'Seconds': 15}, {'SysNo': 4, 'ModularId': 1, 'OperationId': 4, 'Seconds': 15}, {'SysNo': 5, 'ModularId': 1, 'OperationId': 5, 'Seconds': 15}, {'SysNo': 6, 'ModularId': 2, 'OperationId': 1, 'Seconds': 15}, {'SysNo': 7, 'ModularId': 2, 'OperationId': 2, 'Seconds': 15}, {'SysNo': 8, 'ModularId': 2, 'OperationId': 3, 'Seconds': 15}, {'SysNo': 9, 'ModularId': 2, 'OperationId': 4, 'Seconds': 15}, {'SysNo': 10, 'ModularId': 2, 'OperationId': 5, 'Seconds': 15}], 'Page': {'Current': 1, 'Total': 15}}}"
"passed","Tue Jan 12 18:31:01 CST 2021","Tue Jan 12 18:31:01 CST 2021","94","testcase","test_excel_case","TestExcel","","","test114新增区域设备信息","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AreaConfig_AddAreaDevRelationConfig<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Success': True, 'ExceptionMsg': '保存成功!'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'Success': True, 'ExceptionMsg': '保存成功!', 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447461523+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'DevList': [1]}}"
"passed","Tue Jan 12 18:30:51 CST 2021","Tue Jan 12 18:30:51 CST 2021","187","testcase","test_excel_case","TestExcel","","","test040导出历史数据","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=ExportExcelMonitorHistory<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>status': 'success'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'status': 'success', 'msg': '/temp_file/20210112183051/实时监控.xls'}}"
"passed","Tue Jan 12 18:30:54 CST 2021","Tue Jan 12 18:30:54 CST 2021","94","testcase","test_excel_case","TestExcel","","","test058新增实时告警类(告警事件)","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>IsSucess': True<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': ''}}"
"passed","Tue Jan 12 18:31:07 CST 2021","Tue Jan 12 18:31:07 CST 2021","47","testcase","test_excel_case","TestExcel","","","test147越线量有效名称精确查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetLimit<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>strDataSource': '[我的工程.前置厂站1.模拟量表.VALUE]模拟量点1'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'Success': True, 'ExceptionMsg': '', 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447467555+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'LimitList': [{'nId': 1, 'strName': '测试数据01', 'dataSource': {'BaseNo': 1, 'TableNo': 18, 'FieldNo': 10, 'RecordNo': 20002000, 'PrjID': 1, 'StationID': 1, 'DeviceID': 1}, 'strDataSource': '[我的工程.前置厂站1.模拟量表.VALUE]模拟量点1', 'dbUpperLimitPlusPeak': 99999.0, 'dbUpperLimitPeak': 2.0, 'dbLowerLimitPeak': 1.0, 'dbLowerLimitPlusPeak': -99999.0, 'dbDeadZoneTime': 0, 'dbDeadZoneValue': 0.0, 'dbJogTime': 0}], 'Page': {'Current': 1, 'Total': 1}, 'CurrentMaxId': 4}}"
"passed","Tue Jan 12 18:31:00 CST 2021","Tue Jan 12 18:31:00 CST 2021","47","testcase","test_excel_case","TestExcel","","","test102批量修改网关","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=UpdateAddressInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Success': True, 'ExceptionMsg': '修改成功!请重启服务'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'Success': True, 'ExceptionMsg': '修改成功!请重启服务', 'ExtendContent': None, 'IsExistsDevice': True, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447460539+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}"
